,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
1391,3560043,67,edison,2020-11-04T04:30:05Z,georgia,5025000,2089104,3900050,4141445,0.541,0.446,0
1392,3568321,67,edison,2020-11-04T04:31:59Z,georgia,5025000,2089104,3900050,4141445,0.54,0.447,0
1393,3584425,68,edison,2020-11-04T04:34:04Z,georgia,5025000,2089104,3900050,4141445,0.54,0.448,0
1394,3586334,68,edison,2020-11-04T04:35:49Z,georgia,5025000,2089104,3900050,4141445,0.54,0.447,0
1395,3595454,70,edison,2020-11-04T04:39:19Z,georgia,5025000,2089104,3900050,4141445,0.54,0.448,0
1396,3780874,74,edison,2020-11-04T04:41:09Z,georgia,5025000,2089104,3900050,4141445,0.534,0.454,0
1397,3780998,74,edison,2020-11-04T04:41:21Z,georgia,5025000,2089104,3900050,4141445,0.534,0.454,0
1398,3783078,74,edison,2020-11-04T04:42:34Z,georgia,5025000,2089104,3900050,4141445,0.534,0.454,0
1399,3786387,74,edison,2020-11-04T04:44:20Z,georgia,5025000,2089104,3900050,4141445,0.534,0.454,0
1400,3800729,74,edison,2020-11-04T04:46:26Z,georgia,5025000,2089104,3900050,4141445,0.535,0.453,0
